sale_id,store_id,product_id,customer_id,date_id,quantity,revenue,discount_amount,is_returned
2826,3,5,200,338,1,421.31,42.18,0
2827,8,1,8,43,1,331.69,43.1,0
2828,6,48,46,59,1,180.81,8.32,0
2829,6,50,43,81,2,562.66,43.66,0
2830,5,29,256,10,1,222.17,40.75,0
2831,2,11,403,311,1,255.13,21.58,0
2832,1,43,248,292,1,353.21,10.17,0
2833,3,8,152,72,2,704.75,66.31,0
2834,7,39,410,298,1,358.01,23.26,0
2835,2,16,170,211,1,198.56,26.82,0
2836,2,45,39,116,1,388.8,7.93,0
2837,7,34,225,98,1,133.22,13.5,0
2838,6,34,51,81,1,141.44,5.28,0
2839,6,46,154,3,1,320.3,48.71,0
2840,2,1,394,192,2,666.38,83.2,0
2841,1,48,283,217,1,167.19,21.94,0
2842,6,35,52,52,1,74.8,5.11,0
2843,3,30,423,269,1,199.58,27.21,0
2844,3,37,335,300,2,391.03,29.89,0
2845,3,50,40,249,1,271.63,31.53,0
2846,1,34,129,110,1,132.19,14.53,0
2847,1,18,383,200,1,267.46,37.51,0
2848,5,38,105,10,1,305.06,69.25,0
2849,7,7,283,6,2,163.02,26.98,0
2850,6,8,148,62,1,349.29,36.24,0
2851,5,17,101,140,2,736.93,45.37,0
2852,3,31,3,89,1,317.21,27.21,0
2853,7,41,215,242,1,248.92,16.45,0
2854,5,35,225,237,1,72.0,7.91,0
2855,2,13,340,143,3,667.26,50.22,0
2856,1,6,19,225,1,241.07,10.57,0
2857,3,4,103,296,1,236.76,23.99,0
2858,1,49,161,223,1,127.0,7.25,0
2859,4,42,21,185,1,161.42,15.19,0
2860,5,22,302,106,2,626.87,79.07,0
2861,1,28,259,118,2,133.13,13.65,0
2862,1,22,259,265,1,333.91,19.06,0
2863,2,13,355,209,1,49.84,12.91,1
2864,6,43,351,252,1,348.48,14.9,0
2865,1,16,310,284,1,208.7,16.68,0
2866,7,10,63,128,1,472.51,55.43,0
2867,2,32,389,335,2,645.91,81.47,0
2868,4,5,254,51,1,434.29,29.2,0
2869,4,46,129,318,1,321.41,47.6,0
2870,5,33,124,25,2,997.15,141.15,0
2871,1,34,360,197,2,34.41,23.77,1
2872,7,4,103,248,1,16.77,21.12,1
2873,3,24,294,79,1,272.65,29.29,0
2874,6,22,162,236,1,326.85,26.12,0
2875,2,23,46,175,1,302.2,33.95,0
2876,6,24,218,165,1,289.56,12.38,0
2877,7,8,221,172,1,347.36,38.17,0
2878,6,44,363,144,1,194.9,4.38,0
2879,2,35,216,163,2,152.63,7.19,0
2880,8,1,407,305,1,335.81,38.98,0
2881,1,1,336,256,1,360.92,13.87,0
2882,8,18,180,70,1,284.23,20.74,0
2883,7,1,405,129,1,348.18,26.61,0
2884,2,13,115,176,1,222.42,16.74,0
2885,2,28,188,351,1,68.91,4.48,0
2886,7,23,210,173,1,320.69,15.46,0
2887,3,15,64,348,1,229.78,28.11,0
2888,8,3,79,203,1,458.73,93.96,0
2889,1,45,432,13,1,367.37,29.36,0
2890,8,52,123,120,1,268.9,22.12,0
2891,3,4,93,10,1,224.24,36.51,0
2892,4,1,358,334,2,682.12,67.46,0
2893,6,5,398,104,1,446.34,17.15,0
2894,1,42,271,52,1,164.6,12.01,0
2895,4,29,86,341,1,245.3,17.62,0
2896,4,41,387,300,2,480.32,50.42,0
2897,6,27,31,11,1,188.34,20.23,0
2898,3,6,184,347,1,225.72,25.92,0
2899,7,5,420,88,1,402.31,61.18,0
2900,6,26,346,271,1,592.08,13.32,0
2901,7,8,314,98,2,669.28,101.78,0
2902,1,36,62,95,1,231.82,20.43,0
2903,1,29,318,257,1,4.24,22.87,1
2904,4,17,220,272,1,361.03,30.12,0
2905,3,30,315,340,1,215.9,10.89,0
2906,1,42,269,243,1,162.83,13.78,0
2907,6,52,396,222,1,280.25,10.77,0
2908,2,21,375,359,2,177.36,6.62,0
2909,2,4,232,58,1,260.75,0.0,0
2910,6,19,60,112,1,575.72,44.0,0
2911,8,47,37,290,1,542.62,95.76,0
2912,8,39,266,17,1,306.92,74.35,0
2913,5,40,332,281,1,364.66,7.82,0
2914,2,21,439,201,1,78.38,13.61,0
2915,3,36,365,335,1,229.55,22.7,0
2916,7,50,174,63,1,276.48,26.68,0
2917,3,36,5,60,1,226.77,25.48,0
2918,6,26,83,223,3,1701.78,114.42,0
2919,4,23,74,61,1,289.76,46.39,0
2920,5,8,86,2,2,662.34,108.72,0
2921,5,1,11,164,2,625.9,123.68,0
2922,3,8,223,322,1,333.1,52.43,0
2923,7,46,182,358,1,355.73,13.28,0
2924,5,51,6,1,2,494.59,63.01,0
2925,6,31,406,191,1,315.49,28.93,0
2926,6,34,259,179,1,144.67,2.05,0
2927,2,12,80,3,2,726.36,44.72,0
2928,4,27,368,184,1,40.24,15.02,1
2929,5,37,335,144,2,404.5,16.42,0
2930,2,31,45,158,2,657.84,31.0,0
2931,6,15,198,47,2,496.18,19.6,0
2932,3,22,252,308,1,298.97,54.0,0
2933,1,30,237,310,1,193.91,32.88,0
2934,4,25,358,7,3,1030.71,140.55,0
2935,4,46,336,305,1,335.06,33.95,0
2936,8,8,439,300,1,332.71,52.82,0
2937,1,30,165,335,1,204.56,22.23,0
2938,7,32,154,145,1,327.68,36.01,0
2939,7,2,242,260,1,287.84,31.63,0
2940,4,2,215,21,1,283.37,36.1,0
2941,5,4,288,30,1,236.5,24.25,0
2942,7,7,91,79,1,87.88,7.12,0
2943,1,36,32,147,1,241.66,10.59,0
2944,3,51,93,234,1,256.77,22.03,0
2945,1,14,124,357,1,102.33,8.42,0
2946,6,14,234,146,2,191.82,29.68,0
2947,1,37,308,301,2,391.46,29.46,0
2948,6,36,387,135,2,454.05,50.45,0
2949,3,7,359,52,1,81.51,13.49,0
2950,6,7,349,199,1,83.7,11.3,0
2951,2,37,47,282,1,193.83,16.63,0
2952,7,41,224,210,1,232.73,32.64,0
2953,7,37,102,115,1,193.2,17.26,0
2954,5,11,249,297,1,254.3,22.41,0
2955,8,33,346,335,1,521.91,47.24,0
2956,3,49,368,41,1,123.24,11.01,0
2957,6,39,165,321,1,330.18,51.09,0
2958,3,1,347,54,2,678.37,71.21,0
2959,6,51,107,32,1,256.5,22.3,0
2960,8,51,307,280,1,22.74,16.17,1
2961,5,30,135,101,1,224.3,2.49,0
2962,1,40,315,364,1,346.41,26.07,0
2963,1,13,299,238,1,209.03,30.13,0
2964,7,40,311,20,1,47.16,16.39,1
2965,6,23,48,6,1,289.09,47.06,0
2966,2,17,2,311,1,340.69,50.46,0
2967,4,34,250,316,1,122.8,23.92,0
2968,8,30,193,314,1,182.79,44.0,0
2969,6,10,100,275,1,488.87,39.07,0
2970,4,24,255,52,1,277.48,24.46,0
2971,2,36,376,285,1,232.32,19.93,0
2972,1,31,376,298,1,325.13,19.29,0
2973,2,21,242,47,2,180.48,3.5,0
2974,7,51,406,328,1,236.98,41.82,0
2975,5,6,300,122,2,473.08,30.2,0
2976,4,27,68,134,1,180.41,28.16,0
2977,2,30,195,279,1,46.06,24.95,1
2978,1,52,96,78,1,268.61,22.41,0
2979,3,8,346,92,2,718.63,52.43,0
2980,6,28,287,141,1,72.66,0.73,0
2981,4,3,346,173,2,978.26,127.12,0
2982,1,11,315,327,3,747.12,83.01,0
2983,1,30,345,287,2,405.05,48.53,0
2984,2,45,41,80,1,367.77,28.96,0
2985,5,50,266,107,2,572.97,33.35,0
2986,4,50,172,22,1,55.5,42.75,1
2987,3,2,325,272,2,592.94,46.0,0
2988,2,16,137,31,1,218.62,6.76,0
2989,3,22,310,1,1,296.14,56.83,0
2990,5,40,410,24,1,335.98,36.5,0
2991,7,33,79,303,2,1077.97,60.33,0
2992,4,14,229,1,1,101.56,9.19,0
2993,3,45,377,100,2,718.87,74.59,0
2994,4,42,43,145,1,163.01,13.6,0
2995,3,31,400,40,1,312.73,31.69,0
2996,5,11,271,64,1,256.79,19.92,0
2997,3,7,238,337,1,86.92,8.08,0
2998,8,43,437,55,1,331.4,31.98,0
2999,5,20,394,162,2,438.23,20.17,0
3000,1,24,359,304,1,265.71,36.23,0
3001,2,36,426,183,1,227.28,24.97,0
3002,4,13,33,153,2,416.14,62.18,0
3003,2,41,209,293,1,262.45,2.92,0
3004,3,36,384,286,1,233.33,18.92,0
3005,4,16,354,113,1,214.11,11.27,0
3006,1,12,368,20,2,98.91,91.76,1
3007,8,27,410,40,1,166.02,42.55,0
3008,5,18,147,32,1,295.21,9.76,0
3009,2,8,4,327,3,998.14,158.45,0
3010,8,26,12,130,2,1096.98,113.82,0
3011,6,36,274,295,1,245.44,6.81,0
3012,6,45,414,55,2,104.98,62.68,1
3013,1,39,315,149,1,350.39,30.88,0
3014,5,30,227,198,1,27.09,39.46,1
3015,2,12,92,65,1,361.25,24.29,0
3016,1,42,26,104,1,174.31,2.3,0
3017,5,9,440,33,2,560.44,102.8,0
3018,6,31,378,311,2,678.51,10.33,0
3019,5,15,27,52,1,241.13,16.76,0
3020,2,32,131,182,1,339.69,24.0,0
3021,4,52,17,130,1,272.1,18.92,0
3022,7,13,201,120,1,239.16,0.0,0
3023,8,29,439,123,1,245.04,17.88,0
3024,8,10,95,208,1,457.2,70.74,0
3025,3,15,143,246,2,463.69,52.09,0
3026,6,37,280,345,2,5.24,6.31,1
3027,6,17,412,219,2,710.33,71.97,0
3028,4,41,74,91,2,461.74,69.0,0
3029,3,14,304,286,1,110.75,0.0,0
3030,7,23,139,217,1,305.22,30.93,0
3031,5,27,400,73,1,200.02,8.55,0
3032,3,23,50,136,2,571.46,100.84,0
3033,2,50,137,230,1,9.49,7.28,1
3034,3,13,397,174,1,222.9,16.26,0
3035,5,15,274,77,1,236.49,21.4,0
3036,2,4,182,351,1,253.71,7.04,0
3037,4,50,282,105,1,279.21,23.95,0
3038,2,1,295,178,1,330.94,43.85,0
3039,6,3,281,243,1,503.5,49.19,0
3040,7,1,156,58,1,327.19,47.6,0
3041,2,48,365,238,2,347.24,31.02,0
3042,7,21,140,164,1,77.36,14.63,0
3043,3,39,11,359,1,365.64,15.63,0
3044,8,31,278,233,1,317.9,26.52,0
3045,2,42,166,282,1,173.25,3.36,0
3046,5,20,283,165,1,38.9,18.57,1
3047,2,22,398,63,1,352.97,0.0,0
3048,6,41,243,129,1,237.77,27.6,0
3049,3,20,394,142,1,8.9,22.46,1
3050,1,34,226,216,1,134.84,11.88,0
3051,2,9,43,159,2,643.34,19.9,0
3052,2,19,36,152,1,570.76,48.96,0
3053,4,34,60,30,2,261.75,31.69,0
3054,2,9,309,69,1,297.46,34.16,0
3055,5,36,273,90,1,221.98,30.27,0
3056,6,26,55,228,1,504.9,100.5,0
3057,1,11,309,32,1,258.45,18.26,0
3058,8,9,407,39,1,284.2,47.42,0
3059,5,10,431,58,1,447.69,80.25,0
3060,8,16,278,365,2,402.98,47.78,0
3061,4,17,222,141,1,370.42,20.73,0
3062,4,19,421,49,2,1144.0,95.44,0
3063,6,44,280,233,1,169.19,30.09,0
3064,2,40,316,216,2,88.75,45.44,1
3065,7,45,428,217,1,395.14,1.59,0
3066,8,21,250,162,1,82.7,9.29,0
3067,1,50,323,99,1,284.36,18.8,0
3068,1,1,134,273,1,338.06,36.73,0
3069,3,15,285,278,1,232.1,25.79,0
3070,7,37,208,131,2,378.83,42.09,0
3071,1,16,128,221,1,220.2,5.18,0
3072,4,33,437,166,1,487.19,81.96,0
3073,1,12,190,360,2,673.15,97.93,0
3074,1,2,409,110,2,631.91,7.03,0
3075,7,2,262,178,1,309.25,10.22,0
3076,5,52,426,349,1,260.17,30.85,0
3077,6,23,433,360,1,326.07,10.08,0
3078,8,7,303,138,1,86.45,8.55,0
3079,6,17,26,263,2,771.35,10.95,0
3080,4,38,437,37,2,711.19,37.43,0
3081,1,37,382,261,1,181.63,28.83,0
3082,2,35,285,187,1,70.32,9.59,0
3083,7,47,369,295,2,1203.98,72.78,0
3084,6,37,143,282,1,202.67,7.79,0
3085,6,34,228,187,1,129.7,17.02,0
3086,5,28,192,209,1,66.42,6.97,0
3087,7,28,358,178,2,136.51,10.27,0
3088,6,2,439,76,1,276.02,43.45,0
3089,5,41,259,24,1,248.12,17.25,0
3090,3,1,222,266,1,361.3,13.49,0
3091,6,46,270,5,2,135.58,103.32,1
3092,3,8,153,115,1,359.7,25.83,0
3093,4,14,331,121,1,107.76,2.99,0
3094,3,18,65,354,2,589.2,20.74,0
3095,1,32,160,290,2,672.1,55.28,0
3096,5,34,129,71,2,281.7,11.74,0
3097,1,51,396,221,1,237.82,40.98,0
3098,1,1,2,262,1,341.81,32.98,0
3099,4,13,19,129,3,608.42,109.06,0
3100,1,12,435,348,1,63.42,31.61,1
3101,5,12,300,59,3,1035.17,121.45,0
3102,2,18,179,144,2,541.02,68.92,0
3103,1,3,78,1,2,1001.47,103.91,0
3104,3,51,35,97,1,248.41,30.39,0
3105,5,36,210,361,1,231.57,20.68,0
3106,3,22,156,213,1,324.73,28.24,0
3107,1,8,184,316,2,661.57,109.49,0
3108,6,50,333,330,1,7.06,22.74,1
3109,3,44,301,327,1,188.32,10.96,0
3110,1,30,24,242,1,30.34,13.15,1
3111,7,39,31,362,1,83.54,19.44,1
3112,4,45,176,88,2,714.11,79.35,0
3113,1,18,335,33,2,61.86,12.81,1
3114,6,41,221,155,1,237.77,27.6,0
3115,3,50,300,218,1,286.49,16.67,0
3116,8,42,297,356,1,150.12,26.49,0
3117,6,48,388,217,1,172.49,16.64,0
3118,4,25,301,299,1,354.89,35.53,0
3119,5,37,233,178,1,185.42,25.04,0
3120,6,8,132,178,2,686.24,84.82,0
3121,6,30,427,54,1,213.86,12.93,0
3122,6,48,12,300,2,344.22,34.04,0
3123,6,50,364,95,1,285.58,17.58,0
3124,7,43,387,301,2,681.7,45.06,0
3125,3,43,51,298,1,321.95,41.43,0
3126,5,52,201,363,2,526.75,55.29,0
3127,2,34,45,200,1,135.72,11.0,0
3128,4,22,28,322,1,293.67,59.3,0
3129,2,7,4,237,2,171.38,18.62,0
3130,8,6,347,16,1,207.6,44.04,0
3131,8,40,34,310,1,301.34,71.14,0
3132,6,11,1,47,2,517.45,35.97,0
3133,2,44,50,212,1,181.74,17.54,0
3134,1,18,279,126,2,555.66,54.28,0
3135,3,34,362,133,1,140.26,6.46,0
3136,2,49,132,194,3,356.84,45.91,0
3137,6,50,220,239,1,278.3,24.86,0
3138,2,12,402,238,1,363.56,21.98,0
3139,3,22,412,194,2,572.52,133.42,0
3140,2,46,120,314,2,641.34,96.68,0
3141,7,32,50,67,2,647.37,80.01,0
3142,2,14,182,240,1,103.44,7.31,0
3143,1,4,259,356,1,252.15,8.6,0
3144,2,47,379,104,1,615.4,22.98,0
3145,1,27,372,137,1,184.38,24.19,0
3146,1,51,81,344,1,21.71,8.92,1
3147,7,15,82,330,2,113.22,46.94,1
3148,3,7,290,247,1,82.46,12.54,0
3149,2,41,390,239,1,238.3,27.07,0
3150,6,45,60,314,1,368.96,27.77,0
3151,1,27,170,315,1,183.54,25.03,0
3152,5,52,415,38,1,261.92,29.1,0
3153,4,32,109,217,1,358.96,4.73,0
3154,8,37,257,254,1,5.08,20.63,1
3155,4,13,415,49,1,215.24,23.92,0
3156,2,32,410,20,1,328.78,34.91,0
3157,7,43,286,91,2,45.39,117.01,1
3158,7,48,276,216,1,174.19,14.94,0
3159,6,1,167,30,2,680.62,68.96,0
3160,4,22,90,282,1,316.97,36.0,0
3161,3,25,359,94,1,374.41,16.01,0
3162,6,40,402,311,2,705.48,39.48,0
3163,5,22,315,197,1,285.91,67.06,0
3164,2,3,420,338,1,542.19,10.5,0
3165,8,39,364,312,2,632.91,129.63,0
3166,6,17,182,305,1,350.86,40.29,0
3167,8,11,430,225,1,240.18,36.53,0
3168,5,49,160,135,1,126.33,7.92,0
3169,6,14,95,267,3,322.95,9.3,0
3170,8,40,342,213,1,321.82,50.66,0
3171,3,1,85,194,1,327.94,46.85,0
3172,2,51,67,72,2,510.76,46.84,0
3173,2,11,203,214,1,262.32,14.39,0
3174,1,52,172,185,1,268.9,22.12,0
3175,3,23,197,264,1,294.8,41.35,0
3176,1,20,24,144,2,432.73,25.67,0
3177,4,26,267,157,1,589.66,15.74,0
3178,4,30,226,303,1,38.28,20.18,1
3179,5,52,146,240,2,526.16,55.88,0
3180,7,31,61,284,1,314.46,29.96,0
3181,4,25,35,307,2,50.85,110.1,1
3182,6,19,38,284,1,593.69,26.03,0
3183,1,9,308,191,1,2.55,21.89,1
3184,3,29,161,134,3,712.25,76.51,0
3185,8,41,213,215,1,238.04,27.33,0
3186,1,26,397,365,1,552.12,53.28,0
3187,1,33,416,307,2,1009.67,128.63,0
3188,3,27,102,154,2,383.35,33.79,0
3189,3,32,270,85,1,6.21,37.1,1
3190,8,50,329,263,1,274.06,29.1,0
3191,8,37,127,244,1,188.99,21.47,0
3192,7,33,440,64,1,104.57,52.36,1
3193,6,2,233,181,1,319.47,0.0,0
3194,5,25,225,305,2,659.81,121.03,0
3195,6,17,145,295,1,343.04,48.11,0
3196,7,50,437,357,1,278.3,24.86,0
3197,1,1,438,220,1,354.93,19.86,0
3198,5,16,263,168,1,210.5,14.88,0
3199,3,17,423,19,1,345.39,45.76,0
3200,2,45,132,76,1,353.49,43.24,0
3201,3,35,412,279,2,144.96,14.86,0
3202,5,44,289,220,1,194.1,5.18,0
3203,5,22,383,205,1,306.02,46.95,0
3204,1,41,180,93,3,750.73,45.38,0
3205,4,2,99,4,1,274.11,45.36,0
3206,3,26,434,206,2,1055.82,154.98,0
3207,7,35,118,244,1,70.24,9.67,0
3208,3,52,214,141,1,265.99,25.03,0
3209,8,9,71,61,1,296.47,35.15,0
3210,8,33,18,184,1,471.26,97.89,0
3211,5,6,109,157,1,234.28,17.36,0
3212,7,51,53,349,2,530.84,26.76,0
3213,7,14,35,143,2,208.43,13.07,0
3214,7,40,247,332,1,316.61,55.87,0
3215,5,25,437,40,1,363.09,27.33,0
3216,3,20,431,59,1,206.51,22.69,0
3217,6,19,36,54,1,588.11,31.61,0
3218,3,52,29,88,2,555.27,26.77,0
3219,8,51,278,332,1,246.46,32.34,0
3220,7,16,78,60,1,212.98,12.4,0
3221,7,7,224,147,1,89.68,5.32,0
3222,2,43,346,289,1,329.59,33.79,0
3223,1,26,74,115,1,550.31,55.09,0
3224,4,50,394,177,1,282.24,20.92,0
3225,5,36,179,156,1,219.21,33.04,0
3226,2,43,167,157,1,339.03,24.35,0
3227,4,11,18,300,1,269.79,6.92,0
3228,6,6,51,139,1,237.55,14.09,0
3229,1,52,122,42,1,279.67,11.35,0
3230,2,21,247,14,2,162.27,21.71,0
3231,2,16,209,270,2,420.11,30.65,0
3232,3,17,212,308,1,336.39,54.76,0
3233,2,45,20,281,1,350.71,46.02,0
3234,5,1,276,317,1,330.19,44.6,0
3235,6,3,104,236,2,1075.53,29.85,0
3236,6,37,3,70,1,193.62,16.84,0
3237,3,2,370,251,1,297.75,21.72,0
3238,1,20,254,353,1,216.82,12.38,0
3239,5,6,204,309,2,441.38,61.9,0
3240,8,35,206,195,1,60.89,19.02,0
3241,2,30,355,232,2,427.73,25.85,0
3242,4,39,228,294,1,336.66,44.61,0
3243,8,2,421,260,1,280.49,38.98,0
3244,4,46,151,9,1,330.63,38.38,0
3245,1,32,322,28,1,335.69,28.0,0
3246,1,22,417,175,1,330.03,22.94,0
3247,6,32,43,254,1,335.32,28.37,0
3248,6,27,381,265,1,192.09,16.48,0
3249,2,6,222,78,1,236.04,15.6,0
3250,7,35,164,329,2,139.84,19.98,0
3251,2,39,160,136,2,729.75,32.79,0
3252,2,50,128,66,1,284.36,18.8,0
3253,8,14,383,31,2,183.18,38.32,0
3254,7,15,143,315,1,246.54,11.35,0
3255,4,39,181,16,1,331.32,49.95,0
3256,8,4,357,322,2,438.58,82.92,0
3257,5,11,331,58,1,256.51,20.2,0
3258,7,41,75,177,2,510.04,20.7,0
3259,1,28,86,302,1,70.31,3.08,0
3260,1,45,158,188,1,366.98,29.75,0
3261,8,26,198,339,1,571.5,33.9,0
3262,1,10,72,295,1,105.42,33.26,1
3263,7,8,34,8,1,345.43,40.1,0
3264,4,38,181,345,1,327.9,46.41,0
3265,3,14,238,342,3,307.33,24.92,0
3266,8,38,236,12,1,304.31,70.0,0
3267,4,35,394,94,1,75.44,4.47,0
3268,2,2,315,314,2,550.77,88.17,0
3269,2,30,38,271,1,205.02,21.77,0
3270,3,40,106,340,1,345.66,26.82,0
3271,4,44,414,348,2,368.27,30.29,0
3272,1,23,362,132,1,336.15,0.0,0
3273,4,49,66,256,1,116.13,18.12,0
3274,8,22,403,135,2,643.82,62.12,0
3275,3,1,269,257,1,336.56,38.23,0
3276,2,9,233,194,1,287.85,43.77,0
3277,2,20,94,37,1,201.24,27.96,0
3278,3,44,104,238,2,372.26,26.3,0
3279,7,46,74,343,1,331.0,38.01,0
3280,7,43,8,204,1,317.23,46.15,0
3281,1,17,238,68,2,769.0,13.3,0
3282,6,36,404,189,1,232.32,19.93,0
3283,4,42,109,347,1,162.13,14.48,0
3284,1,29,348,119,2,487.98,37.86,0
3285,6,4,309,182,1,224.77,35.98,0
3286,1,38,277,84,1,354.1,20.21,0
3287,3,15,31,160,1,230.3,27.59,0
3288,1,14,226,147,1,97.13,13.62,0
3289,2,22,144,294,1,328.26,24.71,0
3290,4,50,184,205,1,279.51,23.65,0
3291,3,40,241,309,3,939.77,177.67,0
3292,6,26,98,289,2,1103.04,107.76,0
3293,1,52,25,255,1,277.92,13.1,0
3294,3,11,43,156,1,258.17,18.54,0
3295,3,15,414,113,1,232.62,25.27,0
3296,3,44,174,325,1,179.35,19.93,0
3297,7,26,249,253,2,1069.14,141.66,0
3298,1,29,323,52,1,249.77,13.15,0
3299,4,2,3,86,1,283.37,36.1,0
3300,2,16,316,183,1,199.46,25.92,0
3301,8,11,261,220,2,500.85,52.57,0
3302,3,46,401,298,2,687.1,50.92,0
3303,6,26,148,90,1,579.97,25.43,0
3304,3,9,284,109,1,297.79,33.83,0
3305,6,20,225,295,1,200.09,29.11,0
3306,8,46,388,25,1,323.62,45.39,0
3307,2,11,374,354,2,501.4,52.02,0
3308,4,48,268,354,1,184.21,4.92,0
3309,5,32,269,341,1,338.6,25.09,0
3310,6,5,50,138,1,422.7,40.79,0
3311,5,45,282,74,1,379.27,17.46,0
3312,8,29,245,23,2,462.21,63.63,0
3313,5,8,435,97,1,360.86,24.67,0
3314,5,9,114,250,1,305.75,25.87,0
3315,6,9,368,321,1,292.16,39.46,0
3316,1,10,169,129,1,503.65,24.29,0
3317,1,30,250,221,1,2.5,15.88,1
3318,4,22,427,262,1,317.32,35.65,0
3319,6,48,223,62,1,179.67,9.46,0
3320,3,52,420,132,1,252.9,38.12,0
3321,3,4,254,267,2,506.9,14.6,0
3322,6,6,379,50,1,232.77,18.87,0
3323,4,14,61,62,1,104.66,6.09,0
3324,1,39,344,13,2,690.86,71.68,0
3325,6,7,227,215,1,81.51,13.49,0
3326,8,38,367,225,3,974.7,148.23,0
3327,1,20,359,186,2,374.97,83.43,0
3328,6,46,373,153,1,344.66,24.35,0
3329,8,32,106,211,1,328.41,35.28,0
3330,8,36,41,242,2,446.99,57.51,0
3331,5,38,278,7,1,318.91,55.4,0
3332,2,48,249,310,2,329.46,48.8,0
3333,5,39,149,347,1,353.82,27.45,0
3334,6,20,346,169,1,195.51,33.69,0
3335,6,50,388,207,1,270.42,32.74,0
3336,5,41,238,199,2,453.78,76.96,0
3337,7,24,418,304,3,816.14,89.68,0
3338,4,41,371,183,1,215.48,49.89,0
3339,5,24,142,330,1,256.95,44.99,0
3340,1,38,18,133,1,353.35,20.96,0
3341,2,50,22,315,1,274.97,28.19,0
3342,1,51,309,361,1,265.98,12.82,0
3343,1,35,56,38,1,71.44,8.47,0
3344,1,39,147,278,1,377.84,3.43,0
3345,5,30,385,91,1,205.47,21.32,0
3346,6,25,124,342,1,364.65,25.77,0
3347,4,52,358,51,1,252.61,38.41,0
3348,4,45,33,231,1,374.51,22.22,0
3349,1,25,229,222,1,358.02,32.4,0
3350,5,19,390,18,1,516.85,102.87,0
3351,4,31,353,98,2,612.38,76.46,0
3352,1,29,87,119,1,260.55,2.37,0
3353,1,34,210,110,1,136.01,10.71,0
3354,1,48,412,319,1,165.68,23.45,0
3355,4,7,52,190,1,82.74,12.26,0
3356,2,7,72,67,1,88.35,6.65,0
3357,6,31,125,3,1,291.03,53.39,0
3358,7,26,23,208,2,1078.82,131.98,0
3359,2,8,374,319,1,345.43,40.1,0
3360,4,31,428,9,1,297.92,46.5,0
3361,5,11,318,179,1,257.62,19.09,0
3362,2,17,62,299,2,711.89,70.41,0
3363,1,15,217,110,2,503.4,12.38,0
3364,1,40,427,55,1,338.21,34.27,0
3365,1,43,219,273,2,726.03,0.73,0
3366,2,30,102,71,1,207.97,18.82,0
3367,4,10,229,163,1,510.52,17.42,0
3368,2,42,358,210,2,305.18,48.04,0
3369,6,13,212,189,1,206.16,33.0,0
3370,7,15,181,101,2,107.39,10.32,1
3371,8,22,301,348,1,306.73,46.24,0
3372,1,33,382,214,1,117.56,73.42,1
3373,3,1,315,15,2,697.11,52.47,0
3374,4,33,348,364,1,548.09,21.06,0
3375,7,35,16,200,2,141.92,17.9,0
3376,4,17,357,247,2,138.89,62.58,1
3377,3,17,157,233,3,1101.87,71.58,0
3378,3,12,183,218,1,37.91,50.89,1
3379,6,28,193,64,1,69.06,4.33,0
3380,7,11,369,327,1,247.93,28.78,0
3381,4,41,217,163,3,718.89,77.22,0
3382,7,8,313,247,1,344.28,41.25,0
3383,6,12,69,139,1,333.49,52.05,0
3384,4,42,150,239,1,159.48,17.13,0
3385,4,11,384,217,2,526.86,26.56,0
3386,1,9,244,149,1,312.72,18.9,0
3387,1,37,4,75,1,199.94,10.52,0
3388,5,23,117,108,1,294.47,41.68,0
3389,5,38,431,325,3,954.49,168.44,0
3390,6,1,333,83,1,374.79,0.0,0
3391,7,8,318,292,1,339.65,45.88,0
3392,8,22,73,245,2,614.87,91.07,0
3393,3,36,93,322,1,241.91,10.34,0
3394,2,42,220,121,2,353.22,0.0,0
3395,2,36,398,157,1,226.52,25.73,0
3396,6,39,152,354,2,746.53,16.01,0
3397,7,24,274,335,2,557.38,46.5,0
3398,4,51,19,185,2,458.9,98.7,0
3399,8,7,353,361,1,84.55,10.45,0
3400,2,8,203,136,1,58.37,22.36,1
3401,5,48,201,179,1,179.11,10.02,0
3402,4,50,118,42,1,280.42,22.74,0
3403,8,1,236,65,1,344.81,29.98,0
3404,6,29,173,216,2,466.42,59.42,0
3405,7,8,17,211,1,345.82,39.71,0
3406,4,28,183,232,1,69.35,4.04,0
3407,4,41,165,57,1,235.12,30.25,0
3408,2,29,50,66,1,262.92,0.0,0
3409,6,50,107,332,1,273.75,29.41,0
3410,2,12,277,361,1,366.26,19.28,0
3411,1,11,149,315,2,514.68,38.74,0
3412,1,12,12,320,1,339.28,46.26,0
3413,6,9,35,141,1,311.06,20.56,0
3414,1,6,27,284,1,233.52,18.12,0
3415,3,25,149,308,1,351.38,39.04,0
3416,3,2,142,28,1,268.99,50.48,0
3417,8,46,209,42,1,342.07,26.94,0
3418,2,26,96,354,1,536.38,69.02,0
3419,4,4,12,347,2,463.09,58.41,0
3420,2,16,162,43,2,433.63,17.13,0
3421,3,23,383,48,1,289.76,46.39,0
3422,7,49,202,171,1,128.61,5.64,0
3423,1,5,374,195,1,414.82,48.67,0
3424,8,16,360,109,1,219.75,5.63,0
3425,1,43,419,101,1,335.04,28.34,0
3426,2,9,168,229,1,329.63,1.99,0
3427,7,13,69,171,1,204.0,35.16,0
3428,6,25,318,361,2,694.17,86.67,0
3429,7,7,318,14,2,168.53,21.47,0
3430,4,6,146,287,1,238.05,13.59,0
3431,8,22,362,261,2,603.58,102.36,0
